fps,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
29,52,11,0,52,12,0,52,12,0,52,12,0,51,12,0,51,12,0,51,12,0,52,13,0,51,13,0,52,12,0,51,12,0,55,15,0,49,16,0,57,11,0,47,12,0,58,6,0,46,7,0,58,5,0,46,6,0,58,5,0,46,6,0,58,6,0,46,6,0,58,25,0,55,27,0,63,21,0,57,34,0,72,17,0,59,43,0,74,17,0,59,44,0,72,12,0,59,47,0
29,52,12,0,52,13,0,52,13,0,52,13,0,52,13,0,52,13,0,52,13,0,52,14,0,52,14,0,52,13,0,52,13,0,55,16,0,53,17,0,57,11,0,53,12,0,58,6,0,53,6,0,57,6,0,56,6,0,57,6,0,55,6,0,58,6,0,55,6,0,58,25,0,57,27,0,64,19,0,60,33,0,70,14,0,65,36,0,71,13,0,66,36,0,70,15,0,66,38,0
29,52,13,0,52,13,0,52,13,0,52,13,0,52,13,0,52,13,0,52,13,0,53,14,0,52,14,0,52,13,0,52,13,0,55,16,0,52,17,0,57,11,0,50,13,0,58,6,0,46,10,0,57,6,0,47,9,0,57,6,0,46,9,0,58,6,0,46,9,0,59,25,0,57,27,0,64,19,0,60,33,0,70,12,0,65,41,0,71,11,0,66,41,0,68,8,0,66,43,0
29,52,14,0,53,14,0,53,14,0,53,14,0,52,14,0,52,14,0,52,14,0,53,15,0,52,15,0,53,14,0,52,14,0,56,16,0,52,18,0,58,11,0,50,15,0,58,6,0,48,9,0,58,6,0,47,8,0,57,6,0,47,8,0,58,6,0,47,8,0,60,24,0,58,26,0,65,17,0,62,33,0,70,6,0,60,34,0,69,4,0,60,34,0,63,2,0,60,35,0
29,53,14,0,53,14,0,53,14,0,53,14,0,53,14,0,53,15,0,53,15,0,53,15,0,53,16,0,53,14,0,53,14,0,56,17,0,55,18,0,58,11,0,57,13,0,58,7,0,57,7,0,58,7,0,56,7,0,58,6,0,56,7,0,58,6,0,56,7,0,60,24,0,60,25,0,62,15,0,67,30,0,60,6,0,72,34,0,60,6,0,72,35,0,56,2,0,73,37,0
29,53,14,0,53,14,0,53,14,0,53,14,0,53,15,0,53,15,0,53,15,0,53,15,0,53,16,0,53,14,0,53,15,0,56,17,0,55,19,0,58,12,0,54,15,0,58,7,0,54,8,0,58,7,0,54,7,0,58,6,0,54,7,0,58,7,0,54,7,0,60,24,0,60,25,0,62,15,0,67,30,0,60,4,0,67,33,0,60,3,0,66,34,0,56,0,0,68,35,0
29,53,15,0,53,15,0,53,15,0,53,15,0,53,15,0,53,15,0,53,15,0,53,16,0,53,16,0,53,15,0,53,15,0,56,17,0,55,18,0,58,12,0,58,13,0,58,7,0,58,7,0,58,7,0,57,6,0,59,8,0,57,7,0,59,8,0,57,7,0,61,23,0,61,25,0,62,14,0,64,29,0,60,3,0,65,33,0,61,2,0,65,33,0,58,0,0,66,34,0
29,53,16,0,53,16,0,53,16,0,53,17,0,53,16,0,53,16,0,53,16,0,53,17,0,53,17,0,53,16,0,53,16,0,56,21,0,58,18,0,52,22,0,58,12,0,47,24,0,58,7,0,46,25,0,58,6,0,45,25,0,57,6,0,46,24,0,58,7,0,61,23,0,63,24,0,57,17,0,71,25,0,55,9,0,79,25,0,55,8,0,80,26,0,52,5,0,82,25,0
29,53,16,0,53,16,0,53,17,0,53,17,0,53,16,0,53,16,0,53,17,0,53,18,0,53,17,0,53,16,0,53,16,0,56,21,0,58,17,0,51,23,0,59,12,0,45,25,0,58,7,0,44,25,0,58,6,0,44,25,0,57,6,0,44,25,0,58,7,0,61,24,0,64,24,0,57,17,0,71,25,0,54,10,0,79,25,0,54,9,0,79,26,0,51,7,0,82,26,0
29,53,17,0,53,18,0,53,18,0,53,18,0,53,18,0,53,18,0,53,18,0,53,19,0,54,18,0,53,18,0,54,17,0,56,21,0,59,18,0,53,21,0,59,12,0,49,21,0,58,7,0,48,22,0,58,6,0,48,21,0,57,7,0,49,20,0,58,7,0,62,25,0,65,24,0,56,24,0,73,22,0,50,18,0,81,20,0,50,18,0,82,21,0,48,15,0,84,18,0
29,55,19,0,54,20,0,55,20,0,55,20,0,55,20,0,55,20,0,55,20,0,56,20,0,55,21,0,55,19,0,56,19,0,58,20,0,59,22,0,58,15,0,59,18,0,57,9,0,57,15,0,57,8,0,55,15,0,57,8,0,55,15,0,57,9,0,55,15,0,65,24,0,66,24,0,65,16,0,74,21,0,65,8,0,82,17,0,65,7,0,83,16,0,61,6,0,84,14,0
29,55,22,0,55,22,0,55,22,0,55,22,0,55,22,0,55,22,0,55,22,0,56,22,0,55,23,0,56,22,0,56,22,0,60,20,0,59,24,0,62,14,0,58,27,0,62,9,0,53,28,0,62,8,0,52,28,0,62,8,0,52,28,0,62,8,0,52,28,0,66,24,0,66,25,0,67,15,0,74,20,0,66,7,0,81,19,0,67,6,0,82,19,0,63,5,0,83,18,0
29,55,21,0,55,22,0,55,22,0,55,22,0,55,22,0,55,22,0,55,22,0,56,22,0,55,23,0,56,21,0,56,21,0,60,20,0,59,24,0,60,14,0,58,24,0,60,10,0,54,25,0,60,9,0,53,25,0,60,9,0,52,25,0,60,9,0,53,25,0,67,24,0,68,25,0,66,15,0,75,19,0,66,7,0,82,14,0,67,6,0,82,14,0,63,5,0,84,12,0
29,56,23,0,56,24,0,56,24,0,56,24,0,56,24,0,56,24,0,56,24,0,56,25,0,57,25,0,57,23,0,57,24,0,60,21,0,60,26,0,60,15,0,59,31,0,60,11,0,58,36,0,59,10,0,57,37,0,59,10,0,57,39,0,59,10,0,57,38,0,68,24,0,69,25,0,66,15,0,75,18,0,66,7,0,82,13,0,67,6,0,83,12,0,63,5,0,84,11,0
29,57,26,0,57,27,0,57,27,0,57,27,0,57,27,0,57,27,0,57,27,0,58,27,0,58,27,0,58,26,0,58,26,0,61,24,0,61,25,0,60,21,0,59,24,0,59,17,0,58,23,0,58,17,0,57,23,0,58,17,0,57,24,0,58,17,0,57,24,0,69,24,0,70,24,0,66,15,0,76,17,0,66,7,0,83,11,0,67,6,0,83,11,0,63,5,0,85,8,0
29,57,26,0,57,26,0,57,26,0,57,26,0,57,26,0,57,26,0,57,27,0,58,27,0,58,27,0,58,26,0,58,26,0,61,23,0,62,28,0,60,19,0,61,32,0,59,15,0,60,36,0,57,15,0,60,37,0,56,14,0,59,37,0,57,15,0,60,37,0,69,23,0,71,24,0,66,15,0,76,17,0,67,7,0,83,11,0,67,6,0,83,11,0,63,5,0,85,8,0
29,59,28,0,58,29,0,58,29,0,58,29,0,59,29,0,59,29,0,59,29,0,59,29,0,60,29,0,59,28,0,59,28,0,62,26,0,63,28,0,61,25,0,62,28,0,58,24,0,61,30,0,57,25,0,60,30,0,56,24,0,60,30,0,57,24,0,60,30,0,70,23,0,72,24,0,66,15,0,77,17,0,67,7,0,83,10,0,67,6,0,84,9,0,63,5,0,85,7,0
29,61,30,0,61,31,0,61,31,0,61,31,0,61,31,0,61,31,0,61,31,0,61,30,0,62,30,0,62,30,0,62,30,0,62,26,0,66,30,0,61,23,0,67,35,0,57,21,0,67,39,0,56,21,0,67,40,0,55,20,0,68,42,0,56,21,0,67,40,0,71,23,0,74,23,0,67,15,0,78,16,0,67,7,0,83,9,0,67,6,0,84,8,0,63,6,0,85,6,0
29,61,30,0,61,30,0,61,30,0,61,30,0,61,30,0,61,31,0,61,31,0,61,30,0,62,31,0,62,29,0,62,29,0,62,26,0,66,31,0,60,23,0,68,36,0,56,20,0,68,40,0,55,20,0,69,42,0,55,20,0,69,43,0,55,20,0,68,41,0,71,22,0,74,23,0,67,16,0,78,16,0,67,7,0,83,9,0,68,6,0,84,8,0,64,6,0,85,6,0
29,63,31,0,62,32,0,62,32,0,62,32,0,63,32,0,63,32,0,63,32,0,63,32,0,64,32,0,63,31,0,63,31,0,63,27,0,68,32,0,60,25,0,71,37,0,55,23,0,72,42,0,54,23,0,72,43,0,54,23,0,72,43,0,54,23,0,72,42,0,71,22,0,75,23,0,67,16,0,79,15,0,67,7,0,83,8,0,68,6,0,84,8,0,64,6,0,85,6,0
29,65,33,0,65,33,0,65,33,0,65,33,0,65,33,0,65,33,0,66,33,0,65,32,0,66,33,0,65,32,0,66,32,0,65,28,0,70,32,0,60,27,0,73,36,0,56,26,0,74,41,0,54,27,0,75,43,0,54,27,0,75,43,0,54,27,0,75,42,0,72,21,0,76,22,0,67,16,0,79,14,0,67,8,0,83,8,0,68,6,0,84,7,0,64,6,0,85,5,0
29,66,33,0,65,33,0,65,33,0,65,33,0,66,33,0,66,33,0,66,34,0,65,32,0,67,33,0,66,32,0,67,33,0,65,28,0,70,32,0,60,27,0,73,36,0,56,27,0,75,41,0,54,27,0,75,42,0,54,27,0,75,42,0,54,27,0,75,42,0,72,21,0,76,22,0,67,16,0,79,14,0,67,8,0,83,8,0,68,7,0,84,7,0,64,6,0,85,6,0
29,67,33,0,67,33,0,67,33,0,67,33,0,68,34,0,68,34,0,68,34,0,67,33,0,69,34,0,68,32,0,68,33,0,67,29,0,72,32,0,62,29,0,75,37,0,57,30,0,77,41,0,55,30,0,78,42,0,55,30,0,78,42,0,55,30,0,78,42,0,73,20,0,76,21,0,68,16,0,80,14,0,67,8,0,83,7,0,68,7,0,84,7,0,65,6,0,85,5,0
29,70,33,0,69,34,0,69,34,0,69,34,0,70,34,0,70,34,0,70,34,0,69,33,0,71,34,0,70,33,0,70,33,0,68,30,0,74,33,0,63,31,0,78,37,0,59,32,0,80,40,0,57,32,0,81,42,0,57,33,0,81,42,0,57,32,0,80,41,0,73,21,0,77,21,0,69,16,0,80,14,0,67,8,0,83,7,0,68,7,0,84,7,0,65,6,0,85,5,0
29,70,34,0,69,34,0,69,34,0,69,34,0,70,34,0,70,34,0,70,34,0,69,34,0,71,34,0,70,33,0,71,33,0,68,30,0,74,32,0,64,31,0,78,37,0,59,32,0,80,41,0,57,32,0,81,42,0,57,33,0,81,42,0,58,32,0,80,42,0,73,21,0,77,21,0,69,16,0,80,14,0,67,8,0,83,7,0,68,7,0,84,6,0,65,6,0,85,5,0
29,72,34,0,71,35,0,71,35,0,71,35,0,72,35,0,72,35,0,72,35,0,71,34,0,73,35,0,72,33,0,72,34,0,69,31,0,76,33,0,64,32,0,79,36,0,59,34,0,82,40,0,58,35,0,83,41,0,58,35,0,83,41,0,59,35,0,82,41,0,73,21,0,77,21,0,69,15,0,81,14,0,67,8,0,83,7,0,68,7,0,84,6,0,65,6,0,85,5,0
29,73,35,0,73,35,0,73,35,0,72,35,0,73,35,0,74,36,0,74,36,0,72,35,0,74,35,0,73,34,0,74,34,0,71,31,0,77,33,0,65,33,0,81,36,0,61,36,0,84,39,0,59,36,0,85,40,0,59,37,0,85,41,0,60,36,0,84,40,0,73,21,0,78,21,0,69,15,0,81,14,0,67,8,0,83,7,0,68,7,0,84,6,0,65,6,0,85,5,0
29,73,34,0,73,35,0,73,35,0,72,35,0,73,35,0,74,35,0,74,35,0,72,35,0,74,35,0,73,34,0,74,34,0,71,31,0,77,33,0,66,33,0,81,36,0,61,35,0,84,39,0,60,36,0,85,40,0,60,37,0,85,40,0,60,36,0,84,40,0,73,21,0,78,21,0,69,15,0,81,14,0,67,8,0,83,7,0,68,7,0,84,6,0,65,6,0,85,5,0
29,75,35,0,74,36,0,74,36,0,74,36,0,75,36,0,75,36,0,75,36,0,73,35,0,75,36,0,74,34,0,75,35,0,71,32,0,78,33,0,66,34,0,82,36,0,62,37,0,86,39,0,61,38,0,87,40,0,61,38,0,86,40,0,61,38,0,86,40,0,74,21,0,78,21,0,70,15,0,81,14,0,67,8,0,83,7,0,68,7,0,84,7,0,65,6,0,85,5,0
29,76,36,0,75,36,0,75,36,0,75,36,0,76,36,0,76,36,0,76,36,0,74,36,0,76,36,0,75,35,0,76,35,0,72,33,0,79,33,0,67,35,0,83,36,0,63,38,0,87,39,0,62,39,0,88,40,0,62,39,0,88,40,0,63,39,0,87,39,0,74,21,0,78,21,0,70,15,0,81,14,0,67,8,0,83,7,0,68,7,0,84,6,0,65,6,0,86,5,0
29,76,36,0,75,36,0,75,36,0,75,36,0,76,36,0,76,36,0,76,36,0,74,36,0,76,36,0,75,35,0,76,35,0,72,33,0,79,33,0,68,35,0,83,36,0,63,38,0,87,39,0,62,39,0,88,40,0,62,39,0,88,40,0,63,39,0,87,39,0,74,21,0,78,21,0,70,15,0,81,14,0,67,8,0,83,7,0,68,7,0,84,6,0,65,6,0,86,5,0
29,77,36,0,76,36,0,76,36,0,76,36,0,77,36,0,77,37,0,77,37,0,75,36,0,77,36,0,76,35,0,77,35,0,73,33,0,80,33,0,68,36,0,84,36,0,64,38,0,88,39,0,63,39,0,89,39,0,63,40,0,89,40,0,64,39,0,88,39,0,74,21,0,79,21,0,70,15,0,81,14,0,67,9,0,83,7,0,68,7,0,84,6,0,65,6,0,86,5,0
29,78,36,0,77,37,0,77,37,0,77,37,0,78,37,0,78,37,0,78,37,0,76,36,0,78,36,0,77,35,0,78,35,0,74,33,0,80,33,0,69,36,0,85,36,0,65,39,0,88,38,0,64,40,0,89,39,0,64,40,0,89,39,0,65,40,0,89,39,0,75,21,0,79,21,0,70,15,0,81,14,0,67,9,0,83,7,0,68,8,0,84,6,0,66,6,0,86,5,0
29,78,36,0,77,36,0,77,36,0,77,36,0,78,36,0,78,37,0,78,37,0,76,36,0,78,36,0,77,35,0,78,35,0,74,33,0,80,33,0,69,36,0,85,36,0,65,39,0,88,38,0,64,40,0,89,39,0,64,40,0,89,39,0,65,40,0,89,39,0,75,22,0,79,21,0,71,16,0,81,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,6,0,86,5,0
29,78,36,0,78,37,0,78,37,0,77,37,0,78,37,0,79,37,0,79,37,0,77,36,0,79,36,0,78,35,0,79,35,0,75,33,0,81,34,0,70,36,0,85,36,0,66,39,0,89,38,0,65,40,0,90,39,0,65,41,0,90,39,0,66,40,0,89,39,0,75,22,0,79,21,0,71,16,0,81,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,6,0,86,5,0
29,79,36,0,79,37,0,78,37,0,78,37,0,79,37,0,79,37,0,79,37,0,78,36,0,79,37,0,79,35,0,79,35,0,75,33,0,82,34,0,71,37,0,86,36,0,67,40,0,90,38,0,66,41,0,90,39,0,66,41,0,90,39,0,66,41,0,90,39,0,76,22,0,80,22,0,71,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,6,0,86,5,0
29,80,36,0,79,37,0,79,37,0,79,37,0,80,37,0,80,37,0,80,37,0,78,37,0,80,37,0,79,35,0,80,35,0,76,34,0,82,33,0,71,37,0,86,36,0,67,40,0,90,38,0,66,41,0,91,39,0,67,41,0,91,39,0,67,41,0,90,39,0,76,22,0,80,22,0,71,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,6,0,86,5,0
29,80,36,0,79,37,0,79,37,0,79,37,0,80,37,0,80,37,0,80,37,0,78,37,0,80,37,0,79,35,0,80,35,0,76,34,0,82,34,0,71,37,0,86,36,0,67,40,0,90,38,0,66,41,0,91,39,0,67,41,0,91,39,0,67,41,0,90,39,0,76,22,0,80,22,0,71,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,7,0,86,5,0
29,80,36,0,79,37,0,79,37,0,79,37,0,80,37,0,80,37,0,80,37,0,78,37,0,80,36,0,79,35,0,80,35,0,76,34,0,82,34,0,71,37,0,87,36,0,68,40,0,90,38,0,67,41,0,91,39,0,67,42,0,91,39,0,67,41,0,91,39,0,76,22,0,80,22,0,72,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,7,0,86,5,0
29,80,36,0,80,37,0,80,37,0,79,37,0,80,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,35,0,81,35,0,76,34,0,83,34,0,72,37,0,87,36,0,68,40,0,91,38,0,67,41,0,91,39,0,67,42,0,91,39,0,68,41,0,91,39,0,76,22,0,81,22,0,72,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,7,0,86,5,0
29,80,36,0,80,37,0,80,37,0,79,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,35,0,81,35,0,76,34,0,83,34,0,72,37,0,87,36,0,68,40,0,91,38,0,67,41,0,91,39,0,67,42,0,91,39,0,68,41,0,91,39,0,76,22,0,81,22,0,72,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,7,0,86,5,0
29,81,36,0,80,37,0,80,37,0,80,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,35,0,81,35,0,77,34,0,83,33,0,72,37,0,87,36,0,68,40,0,91,38,0,67,41,0,92,39,0,68,42,0,92,39,0,68,41,0,91,39,0,77,22,0,81,22,0,72,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,66,7,0,86,5,0
29,81,36,0,80,37,0,80,37,0,80,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,35,0,81,35,0,77,34,0,83,34,0,73,37,0,87,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,68,41,0,91,39,0,77,22,0,81,22,0,72,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,80,37,0,80,37,0,80,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,35,0,81,35,0,77,34,0,83,33,0,73,37,0,87,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,68,41,0,91,39,0,77,22,0,81,22,0,72,16,0,82,14,0,67,9,0,83,7,0,67,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,81,37,0,80,37,0,80,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,35,0,81,35,0,77,34,0,83,33,0,73,37,0,87,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,68,41,0,92,39,0,77,22,0,81,22,0,72,16,0,82,14,0,68,9,0,83,7,0,67,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,81,37,0,80,37,0,80,37,0,81,37,0,81,37,0,82,37,0,80,37,0,82,37,0,81,35,0,81,35,0,77,34,0,83,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,72,16,0,82,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,81,37,0,80,37,0,80,37,0,81,37,0,81,37,0,82,37,0,80,37,0,82,37,0,81,35,0,81,35,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,82,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,35,0,82,35,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,35,0,82,35,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,7,0,86,5,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,35,0,82,35,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,35,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,35,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,42,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,35,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,39,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,36,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,40,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,36,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,40,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,36,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,40,0,69,41,0,92,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,36,0,82,36,0,77,34,0,84,33,0,73,37,0,88,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,40,0,69,41,0,92,39,0,77,23,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,81,37,0,80,37,0,81,37,0,82,37,0,82,37,0,80,37,0,82,37,0,81,36,0,81,36,0,77,34,0,84,33,0,73,37,0,87,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,40,0,68,41,0,92,39,0,77,23,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,81,37,0,80,37,0,80,37,0,81,37,0,81,37,0,82,37,0,79,37,0,82,37,0,80,36,0,81,36,0,77,34,0,84,33,0,72,37,0,87,36,0,69,40,0,91,38,0,68,41,0,92,39,0,68,41,0,92,40,0,68,41,0,92,39,0,77,23,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,81,36,0,80,37,0,80,37,0,80,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,36,0,81,36,0,77,34,0,83,33,0,72,37,0,87,36,0,68,40,0,91,39,0,67,41,0,92,39,0,67,41,0,92,40,0,68,41,0,91,39,0,77,23,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,7,0,67,7,0,86,6,0
29,80,36,0,80,37,0,80,37,0,79,37,0,81,37,0,81,37,0,81,37,0,79,37,0,81,37,0,80,36,0,81,36,0,77,34,0,83,34,0,72,36,0,87,36,0,68,39,0,91,39,0,67,40,0,91,40,0,67,41,0,91,40,0,68,40,0,91,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,6,0,86,6,0
29,80,36,0,80,37,0,79,37,0,79,37,0,80,37,0,80,37,0,80,37,0,78,37,0,81,37,0,80,35,0,80,36,0,76,34,0,83,34,0,71,36,0,86,36,0,68,39,0,90,39,0,66,40,0,91,40,0,67,41,0,91,40,0,67,40,0,91,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,6,0,86,6,0
29,80,36,0,79,37,0,79,37,0,79,37,0,80,37,0,80,37,0,80,37,0,78,37,0,80,37,0,79,35,0,80,36,0,76,34,0,82,34,0,71,36,0,86,36,0,68,39,0,90,39,0,66,40,0,91,40,0,67,41,0,91,40,0,67,40,0,90,39,0,77,22,0,81,22,0,73,16,0,83,14,0,68,9,0,83,7,0,68,8,0,84,6,0,67,6,0,86,6,0
29,79,36,0,79,37,0,79,37,0,78,37,0,80,37,0,80,37,0,80,37,0,78,37,0,80,37,0,79,35,0,80,36,0,76,33,0,82,33,0,71,36,0,86,36,0,67,39,0,90,39,0,66,40,0,90,40,0,66,41,0,90,40,0,67,40,0,90,39,0,77,22,0,80,22,0,73,16,0,82,14,0,68,9,0,83,7,0,67,8,0,84,6,0,67,6,0,86,6,0
29,79,36,0,78,37,0,78,37,0,78,37,0,79,37,0,79,37,0,79,37,0,77,36,0,80,36,0,78,35,0,79,35,0,75,33,0,82,33,0,70,36,0,85,36,0,67,39,0,89,39,0,65,40,0,90,40,0,66,40,0,90,40,0,66,40,0,90,39,0,76,22,0,80,22,0,72,15,0,82,14,0,68,9,0,83,7,0,67,8,0,84,6,0,67,6,0,86,6,0
29,79,36,0,78,37,0,78,37,0,78,37,0,79,37,0,79,37,0,79,37,0,77,36,0,79,36,0,78,35,0,79,35,0,75,33,0,81,33,0,70,36,0,85,36,0,67,39,0,89,39,0,65,40,0,90,40,0,66,40,0,90,40,0,66,40,0,89,39,0,76,22,0,80,22,0,72,15,0,82,14,0,68,8,0,83,7,0,67,8,0,84,6,0,67,6,0,86,6,0
29,78,36,0,78,37,0,78,37,0,77,37,0,79,37,0,79,37,0,79,37,0,77,36,0,79,36,0,78,35,0,79,35,0,75,33,0,81,33,0,70,36,0,85,36,0,66,39,0,89,39,0,65,40,0,89,40,0,65,40,0,89,40,0,65,40,0,89,39,0,76,22,0,79,22,0,72,15,0,82,14,0,67,8,0,83,7,0,67,8,0,84,6,0,67,6,0,86,6,0
29,78,36,0,77,36,0,77,36,0,77,36,0,78,36,0,78,36,0,78,36,0,76,36,0,78,36,0,77,35,0,78,35,0,74,33,0,80,33,0,69,36,0,84,36,0,65,39,0,88,39,0,64,40,0,89,39,0,64,40,0,89,40,0,65,40,0,88,39,0,75,22,0,79,22,0,72,15,0,82,14,0,67,8,0,83,7,0,67,7,0,84,6,0,67,6,0,86,6,0
